Analysis.Region,Object.Id,XMin,XMax,YMin,YMax,DAPI..DAPI..Positive.Classification,DAPI..DAPI..Positive.Nucleus.Classification,DAPI..DAPI..Nucleus.Intensity,DAPI..DAPI..Cell.Intensity,M1..Opal.480..Positive.Classification,M1..Opal.480..Positive.Nucleus.Classification,M1..Opal.480..Nucleus.Intensity,M1..Opal.480..Cell.Intensity,M2..Opal.520..Positive.Classification,M2..Opal.520..Positive.Cytoplasm.Classification,M2..Opal.520..Cytoplasm.Intensity,M2..Opal.520..Cell.Intensity,M3..Opal.570..Positive.Classification,M3..Opal.570..Positive.Nucleus.Classification,M3..Opal.570..Nucleus.Intensity,M3..Opal.570..Cell.Intensity,M4..Opal.620..Positive.Classification,M4..Opal.620..Positive.Cytoplasm.Classification,M4..Opal.620..Cytoplasm.Intensity,M4..Opal.620....Cytoplasm.Completeness,M4..Opal.620..Cell.Intensity,M5..Opal.650..Positive.Classification,M5..Opal.650..Positive.Cytoplasm.Classification,M5..Opal.650..Cytoplasm.Intensity,M5..Opal.650..Cell.Intensity,M6..Opal.690..Positive.Classification,M6..Opal.690..Positive.Cytoplasm.Classification,M6..Opal.690..Cytoplasm.Intensity,M6..Opal.690..Cell.Intensity,M7..Opal.780..Positive.Classification,M7..Opal.780..Positive.Cytoplasm.Classification,M7..Opal.780..Cytoplasm.Intensity,M7..Opal.780....Cytoplasm.Completeness,M7..Opal.780..Cell.Intensity,Cell.Area..µm..
Tumour,32540,27355,27373,30069,30079,1,1,15.055903,13.218976,1,1,0.115633,0.097317,0,0,0.470902,0.48571,0,0,0.144728,0.141643,0,0,0,0,0,0,0,2.755275,2.873276,0,0,2.276201,2.658628,0,0,0.256243,0,0.259313,43.314728
Tumour,32557,27476,27495,30078,30094,1,1,31.338121,28.558136,1,1,0.155775,0.132542,1,1,2.719598,2.263865,0,0,0.638142,0.622014,0,0,0.150153,2.564103,0.448149,0,0,5.135833,5.201164,0,0,6.00644,6.615065,0,0,0.258081,0,0.255794,53.580067
Tumour,32566,27289,27299,30085,30092,1,1,13.558603,12.493051,0,0,0.003031,0.003111,0,0,0.514062,0.531779,0,0,0.165768,0.15143,0,0,0,0,0,0,0,5.690969,6.450816,0,0,5.205522,6.008031,0,0,0.218899,0,0.228829,18.527687
Tumour,32599,27284,27308,30103,30125,1,1,35.238823,32.360195,1,1,0.560781,0.498093,0,0,0.494875,0.565305,0,0,0.158709,0.156929,0,0,0.001579,0,0.000625,0,0,3.392077,3.305783,0,0,3.116723,3.165015,0,0,0.291686,0,0.267975,94.39105
Tumour,32603,27477,27491,30104,30116,1,1,26.793468,25.116755,0,0,0.032724,0.027828,0,0,0.700193,0.730371,0,0,0.401822,0.410056,0,0,0,0,0,0,0,5.293436,4.881729,0,0,4.842677,4.752863,0,0,0.198735,0,0.190896,31.797518
Tumour,32609,27642,27656,30107,30120,1,1,55.58657,49.13142,0,0,0,0,1,1,23.94192,24.331055,1,1,6.159925,5.917651,1,1,8.29702,100,6.746743,1,1,19.015467,18.51625,1,1,18.978144,20.578608,1,1,0.506529,45.945946,0.553465,38.557617
Tumour,32613,27185,27195,30113,30123,1,1,14.77702,13.985146,0,0,0,0.001691,0,0,0.477042,0.502176,0,0,0.185878,0.171761,0,0,0,0,0,0,0,3.798389,4.005441,0,0,2.854643,3.11895,0,0,0.355865,11.764706,0.318506,18.277313
Tumour,32620,27609,27618,30117,30126,1,1,53.513977,45.183563,0,0,0,0,1,1,18.655516,17.878126,1,1,4.774149,4.730329,1,1,8.112619,100,6.097363,1,1,17.154936,14.067972,1,1,16.230553,16.322203,0,0,0.424392,27.272728,0.472098,21.532177
Tumour,32632,27009,27019,30124,30135,1,1,29.076794,23.514797,0,0,0.002118,0.004126,0,0,0.469739,0.556481,0,0,0.325648,0.287564,0,0,0.002229,0,0.002586,0,0,1.187087,1.729511,0,0,0.919001,1.552646,0,0,0.162466,0,0.243908,24.78704
Tumour,32648,26993,26999,30133,30142,1,1,8.467587,7.417251,0,0,0.01108,0.013657,0,0,0.410183,0.408233,0,0,0.129781,0.116259,0,0,0,0,0,0,0,1.329071,1.267979,0,0,1.011049,1.095011,0,0,0.188182,0,0.186791,12.01796
Tumour,32685,26191,26212,29396,29411,1,1,18.051643,16.663904,0,0,0,0,0,0,0.553966,0.557154,0,0,0.285738,0.284753,0,0,0,0,0,0,0,1.35314,1.388303,0,0,0.261048,0.261136,0,0,0.30509,0,0.27945,60.34017
Tumour,32692,26250,26266,29410,29438,1,1,50.080994,45.42623,1,1,0.058798,0.048637,0,0,0.585564,0.621622,0,0,0.277266,0.277708,0,0,0.014183,0,0.006867,0,0,2.249919,2.492505,0,0,1.653111,2.204398,0,0,0.314231,1.587302,0.285816,89.63395
Tumour,32727,26494,26515,29463,29484,1,1,29.150196,25.983818,0,0,1.7e-05,0.000578,0,0,0.60744,0.78994,0,0,0.244341,0.233743,0,0,0.004,0,0.005645,0,0,1.854809,2.613036,0,0,1.648233,2.992794,0,0,0.242613,0,0.253599,78.617485
Tumour,32746,26318,26327,29490,29497,1,1,10.584566,9.400991,0,0,0,0,0,0,0.498349,0.469876,0,0,0.120337,0.123267,0,0,0,0,0,0,0,0.898127,1.12876,0,0,0.271698,0.449082,0,0,0.234262,0,0.241742,14.772075
Tumour,32759,26482,26500,29511,29526,1,1,16.36962,14.799161,0,0,0,0.000118,0,0,0.393741,0.430009,0,0,0.486972,0.474388,0,0,1.408974,16.666668,1.618058,0,0,2.698583,2.904336,0,0,1.489948,1.624834,0,0,0.230186,0,0.224988,57.335682
Tumour,32764,26457,26464,29518,29528,1,1,5.151878,4.745808,0,0,0,0,0,0,0.406225,0.38752,0,0,0.324013,0.306844,0,0,0.036329,0,0.11607,0,0,2.553657,2.827082,0,0,1.660173,1.561418,0,0,0.293531,0,0.274146,15.523197
Tumour,32797,26526,26542,29555,29568,1,1,30.54635,26.238293,1,1,0.223773,0.16816,0,0,0.553883,0.59034,0,0,0.572252,0.501743,0,0,0,0,0,0,0,1.957619,2.657307,0,0,1.213973,2.096225,0,0,0.320049,2.380952,0.350614,42.313232
Tumour,32801,26262,26273,29559,29572,1,1,13.635966,11.939173,0,0,0.000301,0.000216,0,0,0.4073,0.387579,0,0,0.123582,0.118886,0,0,0,0,0,0,0,0.883557,1.050014,0,0,0.202454,0.42291,0,0,0.210973,8.823529,0.216287,30.295273
Tumour,32808,26308,26324,29573,29588,1,1,25.849852,23.287989,0,0,0,0,0,0,0.602985,0.618617,0,0,0.316555,0.311946,0,0,0,0,0,0,0,1.818203,1.832125,0,0,0.410741,0.494328,0,0,0.328183,6.896552,0.330023,44.06585
Tumour,32809,26474,26487,29573,29585,1,1,11.796002,9.331638,0,0,9.3e-05,6.9e-05,0,0,0.370038,0.43777,0,0,0.241222,0.217045,0,0,0,0,0,0,0,1.196834,2.078285,0,0,0.557434,1.443026,0,0,0.293595,15.151516,0.358519,32.298264
Tumour,32828,26607,26623,29601,29610,1,1,6.988339,5.94045,0,0,0.003235,0.002295,0,0,0.478541,0.468817,0,0,0.37559,0.364534,0,0,0.419392,2.564103,0.279351,0,0,2.509918,2.817384,0,0,1.492989,1.724099,0,0,0.227827,0,0.233517,31.296768
Tumour,32832,26637,26651,29606,29619,1,1,14.587329,12.28671,0,0,0,0.000369,0,0,0.500393,0.545938,0,0,0.218486,0.215345,0,0,0.128165,0,0.036748,0,0,2.00488,2.578641,0,0,0.936452,1.711151,0,0,0.225355,0,0.251613,38.807995
Tumour,32837,26589,26608,29613,29626,1,1,18.772524,16.735123,0,0,0,0,0,0,0.468229,0.465824,0,0,0.174917,0.177309,0,0,0,0,8e-05,0,0,1.482873,1.525118,0,0,0.861962,0.852121,0,0,0.230607,0,0.217638,51.577076
Tumour,32844,26188,26221,29618,29643,1,1,20.291124,19.186052,1,1,0.122311,0.108134,0,0,0.439576,0.481534,0,0,0.27395,0.272335,0,0,0,0,0.000273,0,0,3.567247,3.111093,0,0,3.324216,3.133976,0,0,0.35162,7.692308,0.314739,149.47337
Tumour,32878,26603,26617,29660,29673,1,1,27.75863,23.892334,0,0,0.002217,0.001745,0,0,0.50996,0.543055,0,0,0.702567,0.679884,0,0,1.671328,33.333336,1.608507,0,0,4.291968,4.041049,0,0,3.270172,3.053045,0,0,0.323286,0,0.324708,38.807995
Tumour,32893,26758,26768,29674,29683,1,1,15.365727,13.935616,0,0,0.000464,0.010277,0,0,0.382025,0.477898,0,0,0.32343,0.331675,0,0,0.647483,0,0.213107,0,0,3.049244,3.643235,0,0,2.306175,3.12887,0,0,0.217318,0,0.238253,22.283298
Tumour,32904,26566,26577,29682,29693,1,1,7.178148,6.400111,0,0,0.001847,0.00128,0,0,0.475218,0.485408,0,0,0.268817,0.256692,0,0,0,0,0,0,0,2.311808,2.464292,0,0,1.876784,1.997571,0,0,0.400401,12.903225,0.391455,25.287788
Tumour,32910,26230,26252,29688,29708,1,1,39.824074,38.230442,1,1,0.655994,0.626488,0,0,0.555223,0.579149,0,0,0.358096,0.348538,0,0,0.000552,0,0.006347,0,0,3.289051,2.984623,0,0,3.534944,3.197567,0,0,0.395229,10.638298,0.352575,90.38507
Tumour,32926,26718,26736,29703,29714,1,1,13.327033,12.051356,0,0,0,0,0,0,0.436645,0.481716,0,0,0.206921,0.202176,0,0,0.013314,0,0.005176,0,0,1.234287,1.249699,0,0,0.621104,0.692155,0,0,0.308484,0,0.302672,38.807995
Tumour,32937,26204,26217,29708,29716,1,1,44.10376,39.352676,0,0,0.002991,0.013066,0,0,0.652688,0.591788,0,0,0.484953,0.457708,0,0,0,0,0,0,0,2.903542,3.685415,0,0,2.50924,3.07683,0,0,0.275214,0,0.291502,27.290783
Tumour,33003,26701,26714,29761,29775,1,1,51.330544,42.388084,0,0,0,0.002561,0,0,0.92294,1.340417,0,0,0.500248,0.45801,0,0,0.20768,0,0.248403,0,0,1.717697,1.82647,0,0,1.371351,1.433109,0,0,0.213627,0,0.236648,29.794523
Tumour,33011,26563,26571,29767,29775,1,1,17.998257,16.92327,1,1,0.346805,0.321367,0,0,0.438191,0.459485,0,0,0.338256,0.325916,0,0,0,0,0.000231,0,0,3.774014,3.887112,0,0,3.014225,3.701895,0,0,0.336423,0,0.3315,14.772075
Tumour,33037,26619,26630,29786,29801,1,1,11.444427,9.490426,0,0,0.016483,0.01949,0,0,0.487533,0.619418,0,0,0.389063,0.368349,0,0,0.647744,5.263158,0.786525,0,0,1.929143,2.507721,0,0,0.924838,1.452831,0,0,0.118774,0,0.151943,37.55612
Tumour,33059,26812,26822,29800,29808,1,1,13.182615,11.698101,0,0,0.001394,0.001107,0,0,0.450469,0.494337,0,0,0.213608,0.211485,0,0,0,0,0.000199,0,0,1.482259,1.430504,0,0,0.681365,0.744909,0,0,0.303835,0,0.329337,18.277313
Tumour,33063,26842,26855,29803,29814,1,1,21.416435,20.853222,0,0,0,0,0,0,0.525479,0.528976,0,0,0.195413,0.193717,0,0,0,0,0,0,0,2.148211,1.868394,0,0,1.65125,1.324158,0,0,0.298236,0,0.287231,23.785543
Tumour,33087,26228,26241,29819,29834,1,1,27.637253,26.490686,1,1,0.0593,0.053777,0,0,0.4336,0.489018,0,0,0.146302,0.149231,0,0,0.004644,0,0.000905,0,0,3.776592,3.758799,0,0,3.416644,3.348657,0,0,0.265702,0,0.256383,39.80949
Tumour,33089,26812,26823,29821,29837,1,1,13.736931,13.049454,0,0,8e-06,0.000384,0,0,0.452661,0.463186,0,0,0.164461,0.164086,0,0,0,0,1.4e-05,0,0,1.468107,1.671937,0,0,0.89731,0.995004,0,0,0.306375,9.375,0.29472,36.304253
Tumour,33093,26659,26674,29822,29834,1,1,43.927082,38.418816,0,0,0,0,0,0,0.647944,0.682648,0,0,0.364966,0.356343,0,0,0.107788,0,0.02339,0,0,4.269189,5.655098,0,0,3.965218,5.314771,0,0,0.32806,14.814815,0.338439,33.80051
Tumour,33120,26476,26489,29836,29851,1,1,35.585884,33.41916,1,1,0.709526,0.621545,0,0,0.608301,0.616589,0,0,0.415088,0.385536,0,0,0,0,0,0,0,6.553715,6.130604,1,1,6.566823,6.644086,0,0,0.301703,0,0.291514,38.557617
Tumour,33145,26440,26459,29852,29868,1,1,59.134766,56.623062,0,0,0.002143,0.003771,0,0,0.758446,0.899644,0,0,0.633021,0.611921,0,0,0,0,0.019093,0,0,3.016442,2.774313,0,0,2.325701,2.022198,0,0,0.380248,0,0.392998,64.59653
Tumour,33150,26273,26284,29854,29863,1,1,31.54554,27.937061,1,1,0.189473,0.158585,0,0,0.445096,0.46174,0,0,0.336781,0.281288,0,0,0,0,0,0,0,4.077413,4.281707,0,0,3.971023,4.347174,0,0,0.276095,3.703704,0.32151,23.284796
Tumour,33193,26514,26529,29892,29904,1,1,38.432697,33.9393,0,0,0.002164,0.004613,0,0,0.727153,1.139423,0,0,1.082566,0.999607,0,0,0.946941,15.384616,1.130231,0,0,3.168367,4.109674,0,0,2.349395,3.445986,0,0,0.286465,0,0.320586,34.301258
Tumour,33198,26637,26649,29898,29910,1,1,58.40927,49.423424,0,0,0,0,1,1,7.142191,6.506052,0,0,2.409199,2.057128,0,0,0,0,0,0,0,3.266906,4.178634,1,1,15.484077,19.136206,1,1,0.622694,78.78788,0.645166,32.54864
Tumour,33203,26608,26620,29900,29914,1,1,32.630768,27.684118,0,0,0,0,0,0,0.486878,0.609956,0,0,0.237749,0.215969,0,0,0,0,0,0,0,1.700281,2.454781,0,0,1.428019,2.607989,0,0,0.193508,2.857143,0.225521,35.55313
Tumour,33221,26189,26206,29914,29930,1,1,25.232191,22.814144,1,1,0.145719,0.124843,0,0,0.501779,0.551831,0,0,0.195301,0.177958,0,0,0,0,0,0,0,5.267247,5.377871,0,0,5.365602,5.555736,0,0,0.314314,0,0.301895,50.575577
Tumour,33243,26840,26846,29924,29936,1,1,34.00865,31.411583,1,1,0.224178,0.190318,0,0,0.627937,0.573188,0,0,0.248422,0.237524,0,0,0,0,0,0,0,3.543874,2.978718,0,0,3.820718,3.525648,0,0,0.320964,9.090909,0.258776,18.02694
Tumour,33285,26593,26605,29946,29960,1,1,49.66861,43.286865,0,0,0,0.002684,0,0,1.262912,1.517238,0,0,1.26142,1.21068,1,1,3.409163,63.15789,2.903879,0,0,5.478128,6.154757,1,1,8.813092,9.945352,0,0,0.334952,2.631579,0.361319,39.80949
Tumour,33295,26714,26728,29950,29962,1,1,68.6103,63.259758,0,0,0.000187,0.000603,0,0,0.588486,0.705175,0,0,0.676163,0.625516,0,0,0,0,0.001421,0,0,2.033605,2.973927,0,0,1.577907,2.552134,0,0,0.339857,8.333334,0.336742,34.802006
Tumour,33302,26241,26255,29954,29964,1,1,9.978343,8.779565,0,0,0.032176,0.028546,0,0,0.434965,0.457457,0,0,0.111061,0.114604,0,0,0,0,0,0,0,4.510919,4.817286,0,0,4.085064,4.410139,0,0,0.293092,0,0.295341,35.302753
Tumour,33304,26620,26633,29954,29971,1,1,25.57741,21.850035,0,0,0.001979,0.002043,0,0,0.62893,0.588724,0,0,0.487505,0.466542,0,0,0.401116,10,0.176453,0,0,4.419422,3.801409,0,0,5.099888,4.579978,0,0,0.261858,0,0.247448,42.563606
Tumour,33321,26196,26213,29966,29987,1,1,14.162366,13.102153,1,1,0.178865,0.149507,0,0,0.42524,0.405168,0,0,0.063504,0.065642,0,0,0,0,0,0,0,3.574677,3.746817,0,0,3.188958,3.313999,0,0,0.281824,0,0.248372,68.602516
Tumour,33345,26482,26492,29983,29994,1,1,32.028557,26.698622,1,1,0.24415,0.190751,0,0,0.536316,0.596541,0,0,0.105776,0.111467,0,0,0.010967,0,0.004172,0,0,2.814846,3.467844,0,0,2.63109,3.451542,0,0,0.299525,11.538462,0.287793,20.781054
Tumour,33348,26798,26811,29983,29994,1,1,41.55438,34.41738,0,0,0,8.3e-05,1,1,2.460841,2.721503,0,0,1.960208,1.867606,1,1,5.862963,79.411766,6.655877,0,0,5.150991,5.340348,1,1,18.271622,22.008287,1,1,0.532417,41.17647,0.574122,31.547142
Tumour,33358,26494,26505,29990,30003,1,1,34.515022,27.461023,0,0,0.008393,0.007541,0,0,0.583004,0.608323,0,0,0.273,0.245004,0,0,0.003743,0,0.001055,0,0,1.77356,2.453439,0,0,1.214235,1.909764,0,0,0.249214,0,0.267368,27.541157
Tumour,33369,26565,26580,29997,30012,1,1,18.24501,16.389492,1,1,0.244802,0.207907,0,0,0.694525,0.740002,0,0,0.303968,0.297496,0,0,0.009377,0,0.026674,0,0,3.954835,5.435056,0,0,3.517096,5.403918,0,0,0.250523,0,0.298342,51.326702
Tumour,33395,26896,26911,30018,30029,1,1,23.783813,20.301315,1,1,0.089721,0.068249,0,0,0.385258,0.449824,0,0,0.065884,0.066961,0,0,0,0,0,0,0,1.749646,2.06079,0,0,1.3952,1.966923,0,0,0.168032,0,0.189547,35.05238
Tumour,33407,26819,26835,30025,30040,1,1,8.269504,7.325734,0,0,0.016665,0.015026,0,0,0.480465,0.479558,0,0,0.268247,0.237541,0,0,0,0,7.8e-05,0,0,1.70356,1.812548,0,0,1.410266,1.51985,0,0,0.27237,8.108108,0.256613,38.807995
Tumour,33426,26711,26731,30040,30054,1,1,22.757483,20.284372,1,1,0.202856,0.167963,0,0,0.463164,0.47177,0,0,0.35883,0.319376,0,0,0,0,0,0,0,4.155684,4.587324,0,0,3.935774,4.453212,0,0,0.29512,0,0.277887,56.584557
Tumour,33447,26651,26664,30055,30067,1,1,31.0904,28.199356,1,1,0.532724,0.478345,0,0,0.449978,0.555062,0,0,0.338661,0.32507,0,0,0,0,0,0,0,3.378173,4.420012,0,0,3.561681,4.809584,0,0,0.283327,0,0.280077,32.298264
Tumour,33457,26447,26465,30064,30096,1,1,25.973463,23.755598,1,1,0.092309,0.081617,0,0,0.443277,0.526589,0,0,0.064169,0.065526,0,0,0,0,0,0,0,3.202584,3.727877,0,0,2.87646,3.671448,0,0,0.271599,0,0.275697,107.66088
Tumour,33470,26943,26970,30070,30098,1,1,20.94191,19.146667,1,1,0.119734,0.103088,0,0,0.397017,0.412036,0,0,0.190222,0.181173,0,0,0,0,3e-05,0,0,3.623233,3.974942,0,0,3.160182,3.646096,0,0,0.26807,1.351351,0.263216,132.6983
Tumour,33483,26687,26694,30078,30085,1,1,18.14699,16.649006,0,0,0,0,0,0,0.495557,0.489971,0,0,0.158949,0.141807,0,0,0,0,0,0,0,5.374908,6.092461,0,0,5.735513,6.124382,0,0,0.272606,0,0.2849,13.019456
Tumour,33505,26301,26313,30092,30105,1,1,37.954674,32.05467,1,1,0.123498,0.096112,0,0,0.434937,0.474375,0,0,0.178406,0.178352,0,0,0.002443,0,0.003448,0,0,2.667857,2.95139,0,0,2.250511,2.528699,0,0,0.201907,0,0.223334,36.554626
Tumour,33547,26921,26935,30119,30132,1,1,39.7052,33.869484,1,1,0.508413,0.402623,0,0,0.435416,0.547522,0,0,0.600911,0.495412,0,0,0,0,0,0,0,4.576302,5.393596,0,0,4.598948,5.627143,0,0,0.313415,0,0.296574,38.557617
Tumour,33548,26192,26199,30120,30128,1,1,13.306309,12.599569,0,0,0.021307,0.017705,0,0,0.509247,0.521291,0,0,0.120269,0.125781,0,0,0,0,0,0,0,3.821664,3.829472,0,0,3.595924,3.769838,0,0,0.300819,0,0.289594,11.517211
Tumour,33557,26610,26626,30124,30145,1,1,33.41602,30.421408,1,1,0.233665,0.191887,0,0,0.504511,0.52964,0,0,0.231851,0.221133,0,0,0,0,0,0,0,4.774123,5.459174,0,0,4.887908,5.689438,0,0,0.276152,1.923077,0.277456,67.60102
Tumour,33558,26793,26802,30124,30133,1,1,36.06877,30.993761,1,1,0.21134,0.172623,0,0,0.522182,0.572613,0,0,0.407542,0.350763,0,0,0,0,0,0,0,3.890699,5.288009,0,0,3.990836,5.773304,0,0,0.398115,14.285715,0.450635,19.529184
Tumour,33564,26305,26315,30126,30137,1,1,16.286123,15.488253,0,0,0.016484,0.023408,0,0,0.528953,0.507117,0,0,0.178763,0.173756,0,0,0.019341,0,0.017377,0,0,2.604313,2.553,0,0,2.18424,2.109727,0,0,0.23551,0,0.235626,19.529184
Tumour,33580,26428,26442,30135,30148,1,1,18.452877,17.058168,0,0,0.002445,0.002547,0,0,0.460554,0.44135,0,0,0.174386,0.158036,0,0,0,0,0,0,0,1.436387,1.223341,0,0,0.817627,0.680972,0,0,0.14714,0,0.133063,32.298264
Tumour,33599,29399,29416,30860,30875,1,1,10.848015,9.391515,0,0,0.000582,0.000626,0,0,0.54001,0.532551,0,0,0.226156,0.224389,0,0,0.002363,0,0.004864,0,0,2.749083,2.471244,0,0,2.169283,1.865769,0,0,0.275089,0,0.251194,55.58306
Tumour,33601,29415,29434,30884,30897,1,1,42.573395,37.13159,1,1,0.094637,0.078689,0,0,0.585207,0.66146,0,0,0.452872,0.417763,0,0,0.002294,0,0.001039,0,0,1.900789,1.886032,0,0,1.004037,1.354111,0,0,0.392804,18.181818,0.395229,48.322212
Tumour,33605,29398,29407,30905,30920,1,1,23.426958,21.656075,1,1,0.051661,0.039057,0,0,0.726474,0.686843,0,0,0.220819,0.244666,0,0,0.486532,10,0.297189,0,0,1.903828,1.766474,0,0,0.970929,1.052983,0,0,0.26161,0,0.255986,29.54415
